13.97694
13.81073
13.31593
13.12316
16.9275
16.63959
13.20204
12.22028
13.61409
13.26807
16.22758
16.61975
15.20516
13.69907
13.99061
14.0738
17.44561
15.53168
24.32156
18.90167
13.23022
13.99408
16.56474
17.0154
12.44215
